dive_id,datetime_start,depth,state,sector,degree,temperature,seas
1,2023-09-17T16:49:41Z,18.9,Before,South,24,28.858333333333356,29.1801
1,2023-09-17T16:49:41Z,19,Before,South,24,28.90000000000003,29.1801
1,2023-09-17T16:49:41Z,19.1,Before,South,24,28.780769230769256,29.1801
1,2023-09-17T16:49:41Z,19.2,Before,South,24,28.994444444444476,29.1801
1,2023-09-17T16:49:41Z,19.3,Before,South,24,28.89615384615388,29.1801
1,2023-09-17T16:49:41Z,19.4,Before,South,24,28.836363636363657,29.1801
1,2023-09-17T16:49:41Z,19.5,Before,South,24,28.80714285714288,29.1801
1,2023-09-17T16:49:41Z,19.6,Before,South,24,28.75000000000002,29.1801
1,2023-09-17T16:49:41Z,19.7,Before,South,24,28.67000000000002,29.1801
1,2023-09-17T16:49:41Z,19.8,Before,South,24,28.707142857142873,29.1801
1,2023-09-17T16:49:41Z,19.9,Before,South,24,28.698648648648668,29.1801
1,2023-09-17T16:49:41Z,20,Before,South,24,28.650000000000027,29.1801
1,2023-09-17T16:49:41Z,20.1,Before,South,24,28.664705882352962,29.1801
1,2023-09-17T16:49:41Z,20.2,Before,South,24,28.65857142857145,29.1801
1,2023-09-17T16:49:41Z,20.3,Before,South,24,28.71756756756758,29.1801
1,2023-09-17T16:49:41Z,20.4,Before,South,24,28.725000000000005,29.1801
1,2023-09-17T16:49:41Z,20.5,Before,South,24,28.75,29.1801
2,2023-09-18T14:50:32Z,1.3,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,1.5,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,1.7,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,1.8,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,1.9,Before,South,25,29.416666666666703,29.2928
2,2023-09-18T14:50:32Z,2,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,2.1,Before,South,25,29.416666666666703,29.2928
2,2023-09-18T14:50:32Z,2.2,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,2.3,Before,South,25,29.37857142857146,29.2928
2,2023-09-18T14:50:32Z,2.4,Before,South,25,29.400000000000034,29.2928
2,2023-09-18T14:50:32Z,2.5,Before,South,25,29.390000000000033,29.2928
2,2023-09-18T14:50:32Z,2.6,Before,South,25,29.37857142857146,29.2928
2,2023-09-18T14:50:32Z,2.7,Before,South,25,29.400000000000034,29.2928
2,2023-09-18T14:50:32Z,2.8,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,2.9,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,3,Before,South,25,29.416666666666703,29.2928
2,2023-09-18T14:50:32Z,3.1,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,3.2,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,3.3,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,3.4,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,3.6,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,3.7,Before,South,25,29.366666666666692,29.2928
2,2023-09-18T14:50:32Z,3.8,Before,South,25,29.37857142857146,29.2928
2,2023-09-18T14:50:32Z,3.9,Before,South,25,29.407142857142894,29.2928
2,2023-09-18T14:50:32Z,4,Before,South,25,29.392857142857174,29.2928
2,2023-09-18T14:50:32Z,4.1,Before,South,25,29.43571428571433,29.2928
2,2023-09-18T14:50:32Z,4.2,Before,South,25,29.430000000000042,29.2928
2,2023-09-18T14:50:32Z,4.3,Before,South,25,29.438888888888933,29.2928
2,2023-09-18T14:50:32Z,4.4,Before,South,25,29.42333333333337,29.2928
2,2023-09-18T14:50:32Z,4.5,Before,South,25,29.43571428571433,29.2928
2,2023-09-18T14:50:32Z,4.6,Before,South,25,29.38846153846157,29.2928
2,2023-09-18T14:50:32Z,4.7,Before,South,25,29.407142857142894,29.2928
2,2023-09-18T14:50:32Z,4.8,Before,South,25,29.431818181818223,29.2928
2,2023-09-18T14:50:32Z,4.9,Before,South,25,29.40833333333337,29.2928
2,2023-09-18T14:50:32Z,5,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,5.1,Before,South,25,29.412500000000037,29.2928
2,2023-09-18T14:50:32Z,5.2,Before,South,25,29.390000000000033,29.2928
2,2023-09-18T14:50:32Z,5.3,Before,South,25,29.416666666666703,29.2928
2,2023-09-18T14:50:32Z,5.4,Before,South,25,29.392857142857174,29.2928
2,2023-09-18T14:50:32Z,5.5,Before,South,25,29.42142857142861,29.2928
2,2023-09-18T14:50:32Z,5.6,Before,South,25,29.394444444444478,29.2928
2,2023-09-18T14:50:32Z,5.7,Before,South,25,29.394444444444478,29.2928
2,2023-09-18T14:50:32Z,5.8,Before,South,25,29.366666666666692,29.2928
2,2023-09-18T14:50:32Z,5.9,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,6,Before,South,25,29.36428571428574,29.2928
2,2023-09-18T14:50:32Z,6.1,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,6.2,Before,South,25,29.361111111111136,29.2928
2,2023-09-18T14:50:32Z,6.3,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,6.4,Before,South,25,29.400000000000034,29.2928
2,2023-09-18T14:50:32Z,6.5,Before,South,25,29.370000000000026,29.2928
2,2023-09-18T14:50:32Z,6.6,Before,South,25,29.37222222222225,29.2928
2,2023-09-18T14:50:32Z,6.7,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,6.8,Before,South,25,29.362500000000026,29.2928
2,2023-09-18T14:50:32Z,6.9,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,7,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,7.1,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,7.2,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,7.4,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,7.7,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,7.8,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,7.9,Before,South,25,29.400000000000034,29.2928
2,2023-09-18T14:50:32Z,8,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,8.1,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,8.2,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,8.3,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,8.4,Before,South,25,29.33000000000002,29.2928
2,2023-09-18T14:50:32Z,8.5,Before,South,25,29.31666666666668,29.2928
2,2023-09-18T14:50:32Z,8.6,Before,South,25,29.283333333333342,29.2928
2,2023-09-18T14:50:32Z,8.7,Before,South,25,29.31666666666668,29.2928
2,2023-09-18T14:50:32Z,8.8,Before,South,25,29.294444444444455,29.2928
2,2023-09-18T14:50:32Z,8.9,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,9,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,9.1,Before,South,25,29.275000000000006,29.2928
2,2023-09-18T14:50:32Z,9.2,Before,South,25,29.263636363636365,29.2928
2,2023-09-18T14:50:32Z,9.3,Before,South,25,29.25909090909091,29.2928
2,2023-09-18T14:50:32Z,9.4,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,9.5,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,9.6,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,9.7,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,9.8,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,9.9,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,10,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,10.1,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,10.2,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,10.3,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,10.4,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,10.5,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,10.6,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,10.7,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,10.9,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,11.1,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,11.3,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,11.5,Before,South,25,29.200000000000017,29.2928
2,2023-09-18T14:50:32Z,11.7,Before,South,25,29.22500000000001,29.2928
2,2023-09-18T14:50:32Z,11.8,Before,South,25,29.210000000000015,29.2928
2,2023-09-18T14:50:32Z,11.9,Before,South,25,29.227777777777785,29.2928
2,2023-09-18T14:50:32Z,12,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,12.1,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,12.2,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,12.3,Before,South,25,29.33000000000002,29.2928
2,2023-09-18T14:50:32Z,12.4,Before,South,25,29.400000000000045,29.2928
2,2023-09-18T14:50:32Z,12.5,Before,South,25,29.42777777777782,29.2928
2,2023-09-18T14:50:32Z,12.6,Before,South,25,29.394444444444485,29.2928
2,2023-09-18T14:50:32Z,12.7,Before,South,25,29.383333333333365,29.2928
2,2023-09-18T14:50:32Z,12.8,Before,South,25,29.450000000000045,29.2928
2,2023-09-18T14:50:32Z,12.9,Before,South,25,29.35000000000003,29.2928
2,2023-09-18T14:50:32Z,13,Before,South,25,29.31666666666669,29.2928
2,2023-09-18T14:50:32Z,13.1,Before,South,25,29.325000000000017,29.2928
2,2023-09-18T14:50:32Z,13.2,Before,South,25,29.350000000000023,29.2928
2,2023-09-18T14:50:32Z,13.3,Before,South,25,29.25000000000003,29.2928
2,2023-09-18T14:50:32Z,13.4,Before,South,25,29.22500000000001,29.2928
2,2023-09-18T14:50:32Z,13.5,Before,South,25,29.29285714285717,29.2928
2,2023-09-18T14:50:32Z,13.6,Before,South,25,29.250000000000018,29.2928
2,2023-09-18T14:50:32Z,13.7,Before,South,25,29.231250000000014,29.2928
2,2023-09-18T14:50:32Z,13.8,Before,South,25,29.254166666666684,29.2928
2,2023-09-18T14:50:32Z,13.9,Before,South,25,29.225862068965533,29.2928
2,2023-09-18T14:50:32Z,14,Before,South,25,29.264285714285727,29.2928
2,2023-09-18T14:50:32Z,14.1,Before,South,25,29.22777777777779,29.2928
2,2023-09-18T14:50:32Z,14.2,Before,South,25,29.26000000000001,29.2928
2,2023-09-18T14:50:32Z,14.3,Before,South,25,29.273809523809536,29.2928
2,2023-09-18T14:50:32Z,14.4,Before,South,25,29.278571428571443,29.2928
2,2023-09-18T14:50:32Z,14.5,Before,South,25,29.26250000000001,29.2928
2,2023-09-18T14:50:32Z,14.6,Before,South,25,29.280000000000012,29.2928
2,2023-09-18T14:50:32Z,14.7,Before,South,25,29.22500000000001,29.2928
2,2023-09-18T14:50:32Z,14.8,Before,South,25,29.200000000000017,29.2928
2,2023-09-18T14:50:32Z,14.9,Before,South,25,29.183333333333355,29.2928
2,2023-09-18T14:50:32Z,15,Before,South,25,29.200000000000017,29.2928
2,2023-09-18T14:50:32Z,15.1,Before,South,25,29.205555555555577,29.2928
2,2023-09-18T14:50:32Z,15.2,Before,South,25,29.228571428571453,29.2928
2,2023-09-18T14:50:32Z,15.3,Before,South,25,29.221428571428596,29.2928
2,2023-09-18T14:50:32Z,15.4,Before,South,25,29.262500000000024,29.2928
2,2023-09-18T14:50:32Z,15.5,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,15.6,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,15.7,Before,South,25,29.183333333333355,29.2928
2,2023-09-18T14:50:32Z,15.8,Before,South,25,29.195454545454563,29.2928
2,2023-09-18T14:50:32Z,15.9,Before,South,25,29.166666666666696,29.2928
2,2023-09-18T14:50:32Z,16,Before,South,25,29.17727272727275,29.2928
2,2023-09-18T14:50:32Z,16.1,Before,South,25,29.213636363636375,29.2928
2,2023-09-18T14:50:32Z,16.2,Before,South,25,29.21666666666668,29.2928
2,2023-09-18T14:50:32Z,16.3,Before,South,25,29.180000000000025,29.2928
2,2023-09-18T14:50:32Z,16.4,Before,South,25,29.19000000000002,29.2928
2,2023-09-18T14:50:32Z,16.5,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,16.6,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,16.7,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,16.8,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,16.9,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,17,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,17.1,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,17.3,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,17.4,Before,South,25,29.25,29.2928
2,2023-09-18T14:50:32Z,17.5,Before,South,25,29.21666666666668,29.2928
2,2023-09-18T14:50:32Z,17.6,Before,South,25,29.21666666666668,29.2928
2,2023-09-18T14:50:32Z,17.7,Before,South,25,29.19000000000002,29.2928
2,2023-09-18T14:50:32Z,17.8,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,17.9,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18.1,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18.2,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18.3,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18.4,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18.5,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18.6,Before,South,25,29.150000000000034,29.2928
2,2023-09-18T14:50:32Z,18.7,Before,South,25,29.150000000000034,29.2928
